imdb_id,Movie,Release Year,Rating,# of Ratings,Genre,Awards,Oscar Ws,Oscar Ns,Other Ws,Other Ns,Director,Cast,Description
tt2015381,Guardians of the Galaxy ,2014,8.4,"275,806","Action, Adventure, Sci-Fi",2 wins & 3 nominations.,0,0,2,3,James Gunn,"Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel",A group of space criminals must work together to stop the fanatical villain Ronan the Accuser from destroying the galaxy.
tt2103281,Dawn of the Planet of the Apes ,2014,8.1,"121,611","Action, Drama, Sci-Fi",1 nomination.,0,0,0,1,Matt Reeves,"Andy Serkis, Jason Clarke, Gary Oldman, Keri Russell","Ten years after a pandemic disease, apes who have survived it are drawn into battle with a group of human survivors."
tt1631867,Edge of Tomorrow ,2014,8,"210,827","Action, Sci-Fi",5 nominations.,0,0,0,5,Doug Liman,"Tom Cruise, Emily Blunt, Brendan Gleeson, Bill Paxton","A military officer is brought into an alien war against an extraterrestrial enemy who can reset the day and know the future. When this officer is enabled with the same power, he teams up with a Special Forces warrior to try and end the war."
tt1843866,Captain America: The Winter Soldier ,2014,7.9,"275,450","Action, Adventure, Sci-Fi",1 win & 9 nominations.,0,0,1,9,"Anthony Russo, Joe Russo","Chris Evans, Samuel L. Jackson, Scarlett Johansson, Robert Redford",Steve Rogers struggles to embrace his role in the modern world and battles a new threat from old history: the Soviet agent known as the Winter Soldier.
tt2883512,Chef ,2014,7.3,"54,571",Comedy,N/A,0,0,0,0,Jon Favreau,"Jon Favreau, John Leguizamo, Bobby Cannavale, Emjay Anthony","A chef who loses his restaurant job starts up a food truck in an effort to reclaim his creative promise, while piecing back together his estranged family."
tt2294449,22 Jump Street ,2014,7.3,"111,873","Action, Comedy, Crime",3 wins & 6 nominations.,0,0,3,6,"Phil Lord, Christopher Miller","Jonah Hill, Channing Tatum, Peter Stormare, Wyatt Russell","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college."
tt1972571,A Most Wanted Man ,2014,7.1,"14,373",Thriller,1 nomination.,0,0,0,1,Anton Corbijn,"Grigoriy Dobrygin, Philip Seymour Hoffman, Homayoun Ershadi, Mehdi Dehbi","A Chechen Muslim illegally immigrates to Hamburg, where he gets caught in the international war on terror."
tt0831387,Godzilla ,2014,6.7,"198,839","Action, Sci-Fi, Thriller",3 wins & 10 nominations.,0,0,3,10,Gareth Edwards,"Aaron Taylor-Johnson, CJ Adams, Ken Watanabe, Bryan Cranston","The world's most famous monster is pitted against malevolent creatures who, bolstered by humanity's scientific arrogance, threaten our very existence."
tt1267297,Hercules ,2014,6.2,"55,999","Action, Adventure",2 nominations.,0,0,0,2,Brett Ratner,"Dwayne Johnson, Ian McShane, John Hurt, Rufus Sewell","Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord."
tt1646971,How to Train Your Dragon 2 ,2014,8.1,"104,750","Animation, Action, Adventure",1 win & 4 nominations.,0,0,1,4,Dean DeBlois,"Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson","When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
tt1205537,Jack Ryan: Shadow Recruit ,2014,6.2,"68,367","Action, Mystery, Thriller",2 nominations.,0,0,0,2,Kenneth Branagh,"Chris Pine, Keira Knightley, Kevin Costner, Kenneth Branagh","Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack."
tt3060952,Justice League: War ,2014,7.2,"8,290","Animation, Action, Adventure",N/A,0,0,0,0,Jay Oliva,"Sean Astin, Zach Callison, Christopher Gorham, Justin Kirk",The world's finest heroes found the Justice League in order to stop an alien invasion of Earth.
tt1924435,Let's Be Cops ,2014,6.7,"26,660",Comedy,N/A,0,0,0,0,Luke Greenfield,"Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev","Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted \heroes\"" get tangled in a real life web of mobsters and dirty detectives"
tt1587310,Maleficent ,2014,7.1,"146,069","Action, Adventure, Family",2 wins & 9 nominations.,0,0,2,9,Robert Stromberg,"Angelina Jolie, Elle Fanning, Sharlto Copley, Lesley Manville","A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land."
tt0864835,Mr. Peabody & Sherman ,2014,7,"26,454","Animation, Adventure, Comedy",5 nominations.,0,0,0,5,Rob Minkoff,"Ty Burrell, Max Charles, Lauri Fraser, Guillaume Aretos","The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created."
tt2004420,Neighbors ,2014,6.5,"112,332",Comedy,2 wins & 2 nominations.,0,0,2,2,Nicholas Stoller,"Seth Rogen, Rose Byrne, Elise Vargas, Zoey Vargas","After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down."
tt1959490,Noah ,2014,6,"134,626","Action, Adventure, Drama",3 nominations.,0,0,0,3,Darren Aronofsky,"Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins",A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.
tt2481480,Rob the Mob ,2014,6.3,"5,120","Crime, Drama",N/A,0,0,0,0,Raymond De Felitta,"Michael Pitt, Nina Arianda, Andy Garcia, Ray Romano","A Queens couple who specialize in robbing mafia social clubs stumble upon a score bigger than they could ever imagine, becoming targets of both the mob and the FBI in the process."
tt1234721,RoboCop ,2014,6.3,"129,937","Action, Adventure, Sci-Fi",1 win & 1 nomination.,0,0,1,1,JosÃ© Padilha,"Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish","In 2028 Detroit, when Alex Murphy - a loving husband, father and good cop - is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer."
tt1742334,Sabotage ,2014,5.8,"29,165","Action, Crime, Drama",1 win & 4 nominations.,0,0,1,4,David Ayer,"Arnold Schwarzenegger, Sam Worthington, Joe Manganiello, Josh Holloway",Members of an elite DEA task force find themselves being taken down one by one after they rob a drug cartel safe house.
tt1800246,That Awkward Moment ,2014,6.2,"43,007","Comedy, Romance",1 win & 2 nominations.,0,0,1,2,Tom Gormican,"Zac Efron, Miles Teller, Michael B. Jordan, Imogen Poots","Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide \So...where is this going?\"""""
tt1872181,The Amazing Spider-Man 2 ,2014,7,"211,783","Action, Adventure, Fantasy",14 nominations.,0,0,0,14,Marc Webb,"Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan","When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones."
tt2333784,The Expendables 3 ,2014,6.2,"61,004","Action, Adventure, Thriller",1 nomination.,0,0,0,1,Patrick Hughes,"Sylvester Stallone, Jason Statham, Harrison Ford, Arnold Schwarzenegger","Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates."
tt2278388,The Grand Budapest Hotel ,2014,8.2,"191,811",Comedy,6 wins & 2 nominations.,0,0,6,2,Wes Anderson,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody","The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend."
tt1490017,The Lego Movie ,2014,7.9,"154,199","Animation, Adventure, Comedy",4 wins & 5 nominations.,0,0,4,5,"Phil Lord, Christopher Miller","Will Arnett, Elizabeth Banks, Craig Berry, Alison Brie","An ordinary Lego construction worker, thought to be the prophesied 'Special', is recruited to join a quest to stop an evil tyrant from gluing the Lego universe into eternal stasis."
tt2756032,The One I Love ,2014,7.1,"3,869","Comedy, Drama, Romance",1 win.,0,0,1,0,Charlie McDowell,"Mark Duplass, Elisabeth Moss, Ted Danson, Kiana Cason","Struggling with a marriage on the brink of falling apart, a couple escapes for a weekend in pursuit of their better selves, only to discover an unusual dilemma that awaits them."
tt2265171,The Raid 2 ,2014,8.2,"50,104","Action, Crime, Thriller",1 nomination.,0,0,0,1,Gareth Evans,"Iko Uwais, Arifin Putra, Tio Pakusodewo, Oka Antara","Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force."
tt2398249,They Came Together ,2014,5.4,"7,962",Comedy,N/A,0,0,0,0,David Wain,"Paul Rudd, Amy Poehler, Cobie Smulders, Christopher Meloni","When Joel and Molly meet, it's hate at first sight: his big Corporate Candy Company threatens to shut down her quirky indie shop. Plus, Joel is hung up on his sexy ex. But amazingly, they ..."
tt2109248,Transformers: Age of Extinction ,2014,5.9,"149,517","Action, Adventure, Sci-Fi",1 win & 6 nominations.,0,0,1,6,Michael Bay,"Mark Wahlberg, Stanley Tucci, Kelsey Grammer, Nicola Peltz","Autobots must escape sight from a bounty hunter who takes control of the human serendipity: Unexpectedly, Optimus Prime and his remaining gang turn to a mechanic and his daughter for help."
tt2771372,Veronica Mars ,2014,6.9,"30,543","Comedy, Crime, Drama",7 nominations.,0,0,0,7,Rob Thomas,"Kristen Bell, Jason Dohring, Enrico Colantoni, Chris Lowell","Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery."
tt1877832,X-Men: Days of Future Past ,2014,8.2,"266,793","Action, Adventure, Sci-Fi",1 win & 8 nominations.,0,0,1,8,Bryan Singer,"Hugh Jackman, James McAvoy, Michael Fassbender, Jennifer Lawrence",The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.
tt1454468,Gravity ,2013,8,"439,349","Sci-Fi, Thriller",Won 7 Oscars. Another 191 wins & 114 nominations.,7,0,191,114,Alfonso CuarÃ³n,"Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen",A medical engineer and an astronaut work together to survive after a catastrophe destroys their shuttle and leaves them adrift in orbit.
tt2024544,12 Years a Slave ,2013,8.2,"270,043","Biography, Drama, History",Won 3 Oscars. Another 220 wins & 211 nominations.,3,0,220,211,Steve McQueen,"Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt","In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery."
tt0790636,Dallas Buyers Club ,2013,8,"214,832","Biography, Drama",Won 3 Oscars. Another 73 wins & 44 nominations.,3,0,73,44,Jean-Marc VallÃ©e,"Matthew McConaughey, Jennifer Garner, Jared Leto, Denis O'Hare","In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is himself diagnosed with the disease."
tt2294629,Frozen ,2013,7.8,"275,011","Animation, Adventure, Comedy",Won 2 Oscars. Another 60 wins & 44 nominations.,2,0,60,44,"Chris Buck, Jennifer Lee","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad","When a princess with the power to turn things into ice curses her home in infinite winter, her sister, Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition."
tt1343092,The Great Gatsby ,2013,7.3,"272,496","Drama, Romance",Won 2 Oscars. Another 43 wins & 51 nominations.,2,0,43,51,Baz Luhrmann,"Lisa Adam, Frank Aldridge, Amitabh Bachchan, Steve Bisley",A Midwestern war veteran finds himself drawn to the past and lifestyle of his millionaire neighbor.
tt1798709,Her ,2013,8.1,"226,060","Drama, Romance, Sci-Fi",Won 1 Oscar. Another 83 wins & 101 nominations.,1,0,83,101,Spike Jonze,"Joaquin Phoenix, Lynn Adrianna, Lisa Renee Pitts, Gabe Gomez",A lonely writer develops an unlikely relationship with his newly purchased operating system that's designed to meet his every need.
tt2334873,Blue Jasmine ,2013,7.3,"109,215","Comedy, Drama",Won 1 Oscar. Another 46 wins & 51 nominations.,1,0,46,51,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo","A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love..."
tt2358891,The Great Beauty ,2013,7.7,"35,496","Comedy, Drama",Won 1 Oscar. Another 48 wins & 48 nominations.,1,0,48,48,Paolo Sorrentino,"Toni Servillo, Carlo Verdone, Sabrina Ferilli, Carlo Buccirosso","Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty."
tt2166834,"Batman: The Dark Knight Returns, Part 2 ",2013,8.3,"16,624","Animation, Action, Crime",1 win.,0,0,1,0,Jay Oliva,"Peter Weller, Ariel Winter, Michael Emerson, David Selby",The Batman has returned after a 10-year absence. The Gotham authorities want to arrest him. An old foe wants a reunion. The Feds want the Man of Tomorrow to put a stop to him.
tt2545118,Blackfish ,2013,8.1,"29,396",Documentary,Nominated for 1 BAFTA Film Award. Another 10 wins & 23 nominations.,0,0,10,23,Gabriela Cowperthwaite,"Tilikum, John Hargrove, Samantha Berg, Mark Simmons","A documentary following the controversial captivity of killer whales, and its dangers for both humans and whales."
tt2209418,Before Midnight ,2013,8,"65,418","Drama, Romance",Nominated for 1 Oscar. Another 16 wins & 34 nominations.,0,1,16,34,Richard Linklater,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Jennifer Prior",We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.
tt2278871,Blue Is the Warmest Color ,2013,7.9,"54,979","Drama, Romance",Nominated for 1 Golden Globe. Another 79 wins & 64 nominations.,0,0,79,64,Abdellatif Kechiche,"LÃ©a Seydoux, AdÃ¨le Exarchopoulos, Salim Kechiouche, AurÃ©lien Recoing","Adele's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself and ultimately finds herself through love and loss."
tt1535109,Captain Phillips ,2013,7.9,"249,169","Biography, Drama, Thriller",Nominated for 6 Oscars. Another 17 wins & 115 nominations.,0,6,17,115,Paul Greengrass,"Tom Hanks, Catherine Keener, Barkhad Abdi, Barkhad Abdirahman","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years."
tt2194499,About Time ,2013,7.8,"131,217","Drama, Fantasy, Romance",3 wins & 7 nominations.,0,0,3,7,Richard Curtis,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think."
tt0453562,42,2013,7.6,"54,269","Biography, Drama, Sport",4 wins & 16 nominations.,0,0,4,16,Brian Helgeland,"Chadwick Boseman, Harrison Ford, Nicole Beharie, Christopher Meloni",The story of Jackie Robinson from his signing with the Brooklyn Dodgers organization in 1945 to his historic 1947 rookie season when he broke the color barrier in Major League Baseball.
tt2334649,Fruitvale Station ,2013,7.5,"35,132","Biography, Drama, Romance",38 wins & 44 nominations.,0,0,38,44,Ryan Coogler,"Michael B. Jordan, Melonie Diaz, Octavia Spencer, Kevin Durand","The purportedly true story of Oscar Grant III, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008."
tt1690953,Despicable Me 2 ,2013,7.5,"203,482","Animation, Comedy, Family",Nominated for 2 Oscars. Another 14 wins & 48 nominations.,0,2,14,48,"Pierre Coffin, Chris Renaud","Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove","When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness."
tt1800241,American Hustle ,2013,7.4,"259,985","Crime, Drama",Nominated for 10 Oscars. Another 76 wins & 136 nominations.,0,10,76,136,David O. Russell,"Christian Bale, Bradley Cooper, Amy Adams, Jeremy Renner","A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia."
tt1322269,August: Osage County ,2013,7.3,"47,595",Drama,Nominated for 2 Oscars. Another 10 wins & 44 nominations.,0,2,10,44,John Wells,"Meryl Streep, Julia Roberts, Chris Cooper, Ewan McGregor","A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Oklahoma house they grew up in, and to the dysfunctional woman who raised them."
tt2852400,A Touch of Sin ,2013,7.2,"4,217",Drama,7 wins & 10 nominations.,0,0,7,10,Zhangke Jia,"Wu Jiang, Baoqiang Wang, Tao Zhao, Lanshan Luo",Four independent stories set in modern China about random acts of violence.
tt1905041,Fast & Furious 6 ,2013,7.2,"228,724","Action, Crime, Thriller",7 wins & 18 nominations.,0,0,7,18,Justin Lin,"Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster","Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty."
tt2355540,Cutie and the Boxer ,2013,7.2,"2,833","Documentary, Biography",Nominated for 1 Oscar. Another 4 wins & 5 nominations.,0,1,4,5,Zachary Heinzerling,"Noriko Shinohara, Ushio Shinohara, Alex Shinohara, Ethan Cohen","This candid New York love story explores the chaotic 40-year marriage of famed boxing painter Ushio Shinohara and his wife, Noriko. Anxious to shed her role as her overbearing husband's assistant, Noriko finds an identity of her own."
tt2390361,Enough Said ,2013,7.1,"37,331","Comedy, Drama, Romance",Nominated for 1 Golden Globe. Another 6 wins & 23 nominations.,0,0,6,23,Nicole Holofcener,"Julia Louis-Dreyfus, Lennie Loftin, Jessica St. Clair, Christopher Nicholas Smith",A divorced woman who decides to pursue the man she's interested in learns he's her new friend's ex-husband.
tt1291580,Behind the Candelabra ,2013,7,"26,052","Biography, Drama, Romance",Won 2 Golden Globes. Another 37 wins & 41 nominations.,0,0,37,41,Steven Soderbergh,"Matt Damon, Scott Bakula, Eric Zuckerman, Eddie Jemison","Based on the autobiographical novel, the tempestuous 6-year relationship between Liberace and his (much younger) lover, Scott Thorson, is recounted."
tt0469021,Alan Partridge ,2013,7,"18,277",Comedy,1 win & 7 nominations.,0,0,1,7,Declan Lowney,"Colm Meaney, Steve Coogan, Tim Key, Karl Theobald","When famous DJ Alan Partridge's radio station is taken over by a new media conglomerate, it sets in motion a chain of events which see Alan having to work with the police to defuse a potentially violent siege."
tt2389182,Cheap Thrills ,2013,6.9,"7,182","Comedy, Crime, Drama",7 wins & 3 nominations.,0,0,7,3,E.L. Katz,"Pat Healy, Sara Paxton, Ethan Embry, David Koechner",A scheming couple put a struggling family man and his old friend through a series of increasingly twisted dares over the course of an evening at a local bar.
tt2017038,All Is Lost ,2013,6.9,"42,906","Action, Adventure, Drama",Nominated for 1 Oscar. Another 5 wins & 31 nominations.,0,1,5,31,J.C. Chandor,Robert Redford,"After a collision with a shipping container at sea, a resourceful sailor finds himself, despite all efforts to the contrary, staring his mortality in the face."
tt2316411,Enemy ,2013,6.8,"43,384","Mystery, Thriller",10 wins & 6 nominations.,0,0,10,6,Denis Villeneuve,"Jake Gyllenhaal, MÃ©lanie Laurent, Sarah Gadon, Isabella Rossellini",A man seeks out his exact look-alike after spotting him in a movie.
tt1321870,Gangster Squad ,2013,6.8,"148,220","Action, Crime, Drama",1 win & 1 nomination.,0,0,1,1,Ruben Fleischer,"Sean Penn, Holt McCallany, Wade Williams, James Landry HÃ©bert","It's 1949 Los Angeles, the city is run by gangsters and a malicious mobster, Mickey Cohen. Determined to end the corruption, John O'Mara assembles a team of cops, ready to take down the ruthless leader and restore peace to the city."
tt1211956,Escape Plan ,2013,6.8,"132,459","Action, Mystery, Thriller",2 nominations.,0,0,0,2,Mikael HÃ¥fstrÃ¶m,"Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel, Faran Tahir","When a structural-security authority finds himself set up and incarcerated in the world's most secret and secure prison, he has to use his skills to escape with help from the inside."
tt1535108,Elysium ,2013,6.7,"240,521","Action, Drama, Sci-Fi",1 win & 7 nominations.,0,0,1,7,Neill Blomkamp,"Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds."
tt2170299,Bad Words ,2013,6.7,"22,546",Comedy,2 wins & 2 nominations.,0,0,2,2,Jason Bateman,"Jason Bateman, Kathryn Hahn, Rohan Chand, Philip Baker Hall",A spelling bee loser sets out to exact revenge by finding a loophole and attempting to win as an adult.
tt2229499,Don Jon ,2013,6.7,"144,714","Comedy, Drama, Romance",4 wins & 15 nominations.,0,0,4,15,Joseph Gordon-Levitt,"Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore, Tony Danza","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love."
tt2279864,Clear History ,2013,6.5,"11,299",Comedy,N/A,0,0,0,0,Greg Mottola,"Larry David, Bill Hader, Philip Baker Hall, Jon Hamm","A disgraced former marketing executive plots revenge against his former boss, who made billions from the electric car company they started."
tt1229340,Anchorman 2: The Legend Continues ,2013,6.4,"92,113",Comedy,2 wins & 20 nominations.,0,0,2,20,Adam McKay,"Will Ferrell, Steve Carell, Paul Rudd, David Koechner","With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm."
tt1196948,Charlie Countryman ,2013,6.4,"14,143","Comedy, Drama, Romance",1 nomination.,0,0,0,1,Fredrik Bond,"Shia LaBeouf, Evan Rachel Wood, Mads Mikkelsen, Til Schweiger","While traveling abroad, a guy falls for a Romanian beauty whose unreachable heart has its origins in her violent, charismatic ex."
tt1335975,47 Ronin ,2013,6.3,"86,611","Action, Adventure, Fantasy",5 nominations.,0,0,0,5,Carl Rinsch,"Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano",A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.
tt2007360,Computer Chess ,2013,6.3,"2,671",Comedy,2 wins & 3 nominations.,0,0,2,3,Andrew Bujalski,"Kriss Schludermann, Tom Fletcher, Wiley Wiggins, Patrick Riester",A 1980s-set story centered around a man vs. machine chess tournament.
tt1235522,Broken City ,2013,6.2,"53,242","Crime, Drama, Thriller",N/A,0,0,0,0,Allen Hughes,"Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright","In a city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure: Mayor Nicholas Hostetler."
tt2265398,Drinking Buddies ,2013,6.1,"35,259","Drama, Romance",1 win & 2 nominations.,0,0,1,2,Joe Swanberg,"Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston",Luke and Kate are coworkers at a brewery who spend their nights drinking and flirting heavily. One weekend away together with their significant others proves who really belongs together and who doesn't.
tt1939659,Carrie ,2013,6,"80,560","Drama, Horror",4 wins & 6 nominations.,0,0,4,6,Kimberly Peirce,"Julianne Moore, ChloÃ« Grace Moretz, Gabriella Wilde, Portia Doubleday","A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom."
tt2027064,Blue Caprice ,2013,6,"3,604","Biography, Crime, Drama",2 wins & 9 nominations.,0,0,2,9,Alexandre Moors,"Tequan Richmond, April Yvette Thompson, Isaiah Washington, Abner ExpÃ³sito",An abandoned boy is lured to America and drawn into the shadow of a dangerous father figure. Inspired by the real life events that led to the 2002 Beltway sniper attacks.
tt1583421,G.I. Joe: Retaliation ,2013,5.8,"119,249","Action, Adventure, Sci-Fi",11 nominations.,0,0,0,11,Jon M. Chu,"Dwayne Johnson, Jonathan Pryce, Byung-hun Lee, Elodie Yung",The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.
tt1462901,All Is Bright ,2013,5.6,"3,325","Comedy, Drama",N/A,0,0,0,0,Phil Morrison,"Paul Giamatti, Paul Rudd, Sally Hawkins, Amy Landecker","While out on parole, Dennis reluctantly takes a job selling Christmas trees with his old buddy Rene in order to make enough money to buy his estranged daughter the piano she's always wanted."
tt2191701,Grown Ups 2 ,2013,5.4,"80,663",Comedy,4 wins & 13 nominations.,0,0,4,13,Dennis Dugan,"Adam Sandler, Kevin James, Chris Rock, David Spade","After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and 400 costumed party crashers sometimes crazy follows you."
tt1606378,A Good Day to Die Hard ,2013,5.3,"136,006","Action, Crime, Thriller",3 wins & 4 nominations.,0,0,3,4,John Moore,"Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead","John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces."
tt2024432,Identity Thief ,2013,5.7,"75,583","Comedy, Crime",1 win & 8 nominations.,0,0,1,8,Seth Gordon,"Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet",Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.
tt2294677,In a World... ,2013,6.7,"16,887",Comedy,4 wins & 11 nominations.,0,0,4,11,Lake Bell,"Lake Bell, Rob Corddry, Alexandra Holden, Eva Longoria",An underachieving voice coach finds herself competing in the movie trailer voice-over profession against her arrogant father and his protÃ©gÃ©.
tt2042568,Inside Llewyn Davis ,2013,7.5,"61,319","Drama, Music",Nominated for 2 Oscars. Another 53 wins & 107 nominations.,0,2,53,107,"Ethan Coen, Joel Coen","Oscar Isaac, Carey Mulligan, Justin Timberlake, Ethan Phillips",A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.
tt1300854,Iron Man 3 ,2013,7.3,"408,830","Action, Adventure, Sci-Fi",Nominated for 1 Oscar. Another 21 wins & 40 nominations.,0,1,21,40,Shane Black,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce","When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution."
